tstamp,size,time,content,sender,receiver,resp_time
2019-06-14T20:36:00,15,2019-10-16T20:36:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:41:00,15,2019-10-16T08:41:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:41:00,15,2019-10-16T08:41:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:41:00,15,2019-10-16T08:41:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:42:00,15,2019-10-16T08:42:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:43:00,15,2019-10-16T08:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:43:00,15,2019-10-16T08:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:43:00,15,2019-10-16T08:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:43:00,15,2019-10-16T08:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:43:00,15,2019-10-16T08:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:44:00,15,2019-10-16T08:44:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:44:00,15,2019-10-16T08:44:00,[CAMBIO ASUNTO],,,0
2019-06-15T08:52:00,15,2019-10-16T08:52:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:05:00,15,2019-10-16T09:05:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:05:00,15,2019-10-16T09:05:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:06:00,15,2019-10-16T09:06:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:42:00,15,2019-10-16T09:42:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:42:00,15,2019-10-16T09:42:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:43:00,15,2019-10-16T09:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:43:00,15,2019-10-16T09:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:44:00,15,2019-10-16T09:44:00,[CAMBIO ASUNTO],,,0
2019-06-15T09:44:00,15,2019-10-16T09:44:00,[CAMBIO ASUNTO],,,0
2019-06-15T10:03:00,15,2019-10-16T10:03:00,[CAMBIO ASUNTO],,,0
2019-06-15T10:03:00,15,2019-10-16T10:03:00,[CAMBIO ASUNTO],,,0
2019-06-15T10:14:00,15,2019-10-16T10:14:00,[CAMBIO ASUNTO],,,0
2019-06-15T10:14:00,15,2019-10-16T10:14:00,[CAMBIO ASUNTO],,,0
2019-06-15T10:38:00,15,2019-10-16T10:38:00,[CAMBIO ASUNTO],,,0
2019-06-15T11:43:00,15,2019-10-16T11:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T11:43:00,15,2019-10-16T11:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T11:43:00,15,2019-10-16T11:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T11:46:00,15,2019-10-16T11:46:00,[CAMBIO ASUNTO],,,0
2019-06-15T11:47:00,15,2019-10-16T11:47:00,[CAMBIO ASUNTO],,,0
2019-06-15T11:52:00,15,2019-10-16T11:52:00,[CAMBIO ASUNTO],,,0
2019-06-15T11:52:00,15,2019-10-16T11:52:00,[CAMBIO ASUNTO],,,0
2019-06-15T12:05:00,15,2019-10-16T12:05:00,[CAMBIO ASUNTO],,,0
2019-06-15T12:05:00,15,2019-10-16T12:05:00,[CAMBIO ASUNTO],,,0
2019-06-15T12:20:00,15,2019-10-16T12:20:00,[CAMBIO ASUNTO],,,0
2019-06-15T12:20:00,15,2019-10-16T12:20:00,[CAMBIO ASUNTO],,,0
2019-06-15T12:20:00,15,2019-10-16T12:20:00,[CAMBIO ASUNTO],,,0
2019-06-15T12:21:00,15,2019-10-16T12:21:00,[CAMBIO ASUNTO],,,0
2019-06-15T12:21:00,15,2019-10-16T12:21:00,[CAMBIO ASUNTO],,,0
2019-06-15T16:05:00,15,2019-10-16T16:05:00,[CAMBIO ASUNTO],,,0
2019-06-15T16:05:00,15,2019-10-16T16:05:00,[CAMBIO ASUNTO],,,0
2019-06-15T16:05:00,15,2019-10-16T16:05:00,[CAMBIO ASUNTO],,,0
2019-06-15T17:43:00,15,2019-10-16T17:43:00,[CAMBIO ASUNTO],,,0
2019-06-15T17:44:00,15,2019-10-16T17:44:00,[CAMBIO ASUNTO],,,0
2019-06-15T17:44:00,15,2019-10-16T17:44:00,[CAMBIO ASUNTO],,,0
2019-06-15T17:56:00,15,2019-10-16T17:56:00,[CAMBIO ASUNTO],,,0
2019-06-15T18:37:00,15,2019-10-16T18:37:00,[CAMBIO ASUNTO],,,0
2019-06-15T18:42:00,15,2019-10-16T18:42:00,[CAMBIO ASUNTO],,,0
2019-06-15T19:47:00,15,2019-10-16T19:47:00,[CAMBIO ASUNTO],,,0
2019-06-15T19:47:00,15,2019-10-16T19:47:00,[CAMBIO ASUNTO],,,0
2019-06-15T19:49:00,15,2019-10-16T19:49:00,[CAMBIO ASUNTO],,,0
2019-06-15T19:49:00,15,2019-10-16T19:49:00,[CAMBIO ASUNTO],,,0
2019-06-15T19:54:00,15,2019-10-16T19:54:00,[CAMBIO ASUNTO],,,0
2019-06-15T19:54:00,15,2019-10-16T19:54:00,[CAMBIO ASUNTO],,,0
2019-06-15T19:59:00,15,2019-10-16T19:59:00,[CAMBIO ASUNTO],,,0
2019-06-15T19:59:00,15,2019-10-16T19:59:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:01:00,15,2019-10-16T20:01:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:01:00,15,2019-10-16T20:01:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:01:00,15,2019-10-16T20:01:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:01:00,15,2019-10-16T20:01:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:02:00,15,2019-10-16T20:02:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:02:00,15,2019-10-16T20:02:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:02:00,15,2019-10-16T20:02:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:02:00,15,2019-10-16T20:02:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:02:00,15,2019-10-16T20:02:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:06:00,15,2019-10-16T20:06:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:08:00,15,2019-10-16T20:08:00,[CAMBIO ASUNTO],,,0
2019-06-15T20:08:00,15,2019-10-16T20:08:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:21:00,15,2019-10-16T21:21:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:53:00,15,2019-10-16T21:53:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:53:00,15,2019-10-16T21:53:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:53:00,15,2019-10-16T21:53:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:53:00,15,2019-10-16T21:53:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:54:00,15,2019-10-16T21:54:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:55:00,15,2019-10-16T21:55:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:56:00,15,2019-10-16T21:56:00,[CAMBIO ASUNTO],,,0
2019-06-15T21:56:00,15,2019-10-16T21:56:00,[CAMBIO ASUNTO],,,0
2019-06-15T22:50:00,15,2019-10-16T22:50:00,[CAMBIO ASUNTO],,,0
2019-06-15T23:07:00,15,2019-10-16T23:07:00,[CAMBIO ASUNTO],,,0
2019-06-16T07:28:00,15,2019-10-16T07:28:00,[CAMBIO ASUNTO],,,0
2019-06-16T07:28:00,15,2019-10-16T07:28:00,[CAMBIO ASUNTO],,,0
2019-06-16T07:30:00,15,2019-10-16T07:30:00,[CAMBIO ASUNTO],,,0
2019-06-16T08:57:00,15,2019-10-16T08:57:00,[CAMBIO ASUNTO],,,0
2019-06-16T08:58:00,15,2019-10-16T08:58:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:00:00,15,2019-10-16T09:00:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:00:00,15,2019-10-16T09:00:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:00:00,15,2019-10-16T09:00:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:01:00,15,2019-10-16T09:01:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:01:00,15,2019-10-16T09:01:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:01:00,15,2019-10-16T09:01:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:01:00,15,2019-10-16T09:01:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:01:00,15,2019-10-16T09:01:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:02:00,15,2019-10-16T09:02:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:02:00,15,2019-10-16T09:02:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:05:00,15,2019-10-16T09:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:05:00,15,2019-10-16T09:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:06:00,15,2019-10-16T09:06:00,[CAMBIO ASUNTO],,,0
2019-06-16T09:06:00,15,2019-10-16T09:06:00,[CAMBIO ASUNTO],,,0
2019-06-16T15:11:00,15,2019-10-16T15:11:00,[CAMBIO ASUNTO],,,0
2019-06-16T15:11:00,15,2019-10-16T15:11:00,[CAMBIO ASUNTO],,,0
2019-06-16T17:38:00,15,2019-10-16T17:38:00,[CAMBIO ASUNTO],,,0
2019-06-16T18:54:00,15,2019-10-16T18:54:00,[CAMBIO ASUNTO],,,0
2019-06-16T18:56:00,15,2019-10-16T18:56:00,[CAMBIO ASUNTO],,,0
2019-06-16T18:58:00,15,2019-10-16T18:58:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:05:00,15,2019-10-16T19:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:05:00,15,2019-10-16T19:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:05:00,15,2019-10-16T19:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:05:00,15,2019-10-16T19:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:05:00,15,2019-10-16T19:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:06:00,15,2019-10-16T19:06:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:07:00,15,2019-10-16T19:07:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:15:00,15,2019-10-16T19:15:00,[CAMBIO ASUNTO],,,0
2019-06-16T19:17:00,15,2019-10-16T19:17:00,[CAMBIO ASUNTO],,,0
2019-06-16T20:52:00,15,2019-10-16T20:52:00,[CAMBIO ASUNTO],,,0
2019-06-16T21:05:00,15,2019-10-16T21:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T21:05:00,15,2019-10-16T21:05:00,[CAMBIO ASUNTO],,,0
2019-06-16T21:09:00,15,2019-10-16T21:09:00,[CAMBIO ASUNTO],,,0
2019-06-16T21:43:00,15,2019-10-16T21:43:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:19:00,15,2019-10-16T10:19:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:19:00,15,2019-10-16T10:19:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:19:00,15,2019-10-16T10:19:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:20:00,15,2019-10-16T10:20:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:20:00,15,2019-10-16T10:20:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:20:00,15,2019-10-16T10:20:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:20:00,15,2019-10-16T10:20:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:20:00,15,2019-10-16T10:20:00,[CAMBIO ASUNTO],,,0
2019-06-17T10:27:00,15,2019-10-16T10:27:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:29:00,15,2019-10-16T11:29:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:30:00,15,2019-10-16T11:30:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:30:00,15,2019-10-16T11:30:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:30:00,15,2019-10-16T11:30:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:30:00,15,2019-10-16T11:30:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:30:00,15,2019-10-16T11:30:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:30:00,15,2019-10-16T11:30:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:30:00,15,2019-10-16T11:30:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:31:00,15,2019-10-16T11:31:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:31:00,15,2019-10-16T11:31:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:31:00,15,2019-10-16T11:31:00,[CAMBIO ASUNTO],,,0
2019-06-17T11:31:00,15,2019-10-16T11:31:00,[CAMBIO ASUNTO],,,0
2019-06-17T12:04:00,15,2019-10-16T12:04:00,[CAMBIO ASUNTO],,,0
2019-06-17T12:08:00,15,2019-10-16T12:08:00,[CAMBIO ASUNTO],,,0
2019-06-17T18:38:00,15,2019-10-16T18:38:00,[CAMBIO ASUNTO],,,0
2019-06-17T18:39:00,15,2019-10-16T18:39:00,[CAMBIO ASUNTO],,,0
2019-06-17T18:39:00,15,2019-10-16T18:39:00,[CAMBIO ASUNTO],,,0
2019-06-17T18:39:00,15,2019-10-16T18:39:00,[CAMBIO ASUNTO],,,0
2019-06-17T18:40:00,15,2019-10-16T18:40:00,[CAMBIO ASUNTO],,,0
2019-06-17T18:40:00,15,2019-10-16T18:40:00,[CAMBIO ASUNTO],,,0
2019-06-17T18:41:00,15,2019-10-16T18:41:00,[CAMBIO ASUNTO],,,0
2019-06-17T18:41:00,15,2019-10-16T18:41:00,[CAMBIO ASUNTO],,,0
2019-06-18T09:28:00,15,2019-10-16T09:28:00,[CAMBIO ASUNTO],,,0
2019-06-18T09:35:00,15,2019-10-16T09:35:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:32:00,15,2019-10-16T10:32:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:32:00,15,2019-10-16T10:32:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:49:00,15,2019-10-16T10:49:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:49:00,15,2019-10-16T10:49:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:49:00,15,2019-10-16T10:49:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:49:00,15,2019-10-16T10:49:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:51:00,15,2019-10-16T10:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:51:00,15,2019-10-16T10:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:51:00,15,2019-10-16T10:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T10:51:00,15,2019-10-16T10:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:24:00,15,2019-10-16T13:24:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:24:00,15,2019-10-16T13:24:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:24:00,15,2019-10-16T13:24:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:26:00,15,2019-10-16T13:26:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:26:00,15,2019-10-16T13:26:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:26:00,15,2019-10-16T13:26:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:26:00,15,2019-10-16T13:26:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:26:00,15,2019-10-16T13:26:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:27:00,15,2019-10-16T13:27:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:27:00,15,2019-10-16T13:27:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:27:00,15,2019-10-16T13:27:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:28:00,15,2019-10-16T13:28:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:28:00,15,2019-10-16T13:28:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:29:00,15,2019-10-16T13:29:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:29:00,15,2019-10-16T13:29:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:29:00,15,2019-10-16T13:29:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:29:00,15,2019-10-16T13:29:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:30:00,15,2019-10-16T13:30:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:30:00,15,2019-10-16T13:30:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:30:00,15,2019-10-16T13:30:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:30:00,15,2019-10-16T13:30:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:30:00,15,2019-10-16T13:30:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:31:00,15,2019-10-16T13:31:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:31:00,15,2019-10-16T13:31:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:32:00,15,2019-10-16T13:32:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:38:00,15,2019-10-16T13:38:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:38:00,15,2019-10-16T13:38:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:38:00,15,2019-10-16T13:38:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:38:00,15,2019-10-16T13:38:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:38:00,15,2019-10-16T13:38:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:38:00,15,2019-10-16T13:38:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:38:00,15,2019-10-16T13:38:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:39:00,15,2019-10-16T13:39:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:39:00,15,2019-10-16T13:39:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:47:00,15,2019-10-16T13:47:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:47:00,15,2019-10-16T13:47:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:47:00,15,2019-10-16T13:47:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:47:00,15,2019-10-16T13:47:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:47:00,15,2019-10-16T13:47:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:47:00,15,2019-10-16T13:47:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:48:00,15,2019-10-16T13:48:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:48:00,15,2019-10-16T13:48:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:48:00,15,2019-10-16T13:48:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:48:00,15,2019-10-16T13:48:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:49:00,15,2019-10-16T13:49:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:49:00,15,2019-10-16T13:49:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:49:00,15,2019-10-16T13:49:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:50:00,15,2019-10-16T13:50:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:51:00,15,2019-10-16T13:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:51:00,15,2019-10-16T13:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:51:00,15,2019-10-16T13:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:51:00,15,2019-10-16T13:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:52:00,15,2019-10-16T13:52:00,[CAMBIO ASUNTO],,,0
2019-06-18T13:54:00,15,2019-10-16T13:54:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:31:00,15,2019-10-16T18:31:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:31:00,15,2019-10-16T18:31:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:32:00,15,2019-10-16T18:32:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:32:00,15,2019-10-16T18:32:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:33:00,15,2019-10-16T18:33:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:34:00,15,2019-10-16T18:34:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:34:00,15,2019-10-16T18:34:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:34:00,15,2019-10-16T18:34:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:34:00,15,2019-10-16T18:34:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:51:00,15,2019-10-16T18:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:51:00,15,2019-10-16T18:51:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:52:00,15,2019-10-16T18:52:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:52:00,15,2019-10-16T18:52:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:52:00,15,2019-10-16T18:52:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:52:00,15,2019-10-16T18:52:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:52:00,15,2019-10-16T18:52:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:52:00,15,2019-10-16T18:52:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:52:00,15,2019-10-16T18:52:00,[CAMBIO ASUNTO],,,0
2019-06-18T18:53:00,15,2019-10-16T18:53:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:28:00,15,2019-10-16T19:28:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:28:00,15,2019-10-16T19:28:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:28:00,15,2019-10-16T19:28:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:28:00,15,2019-10-16T19:28:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:33:00,15,2019-10-16T19:33:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:33:00,15,2019-10-16T19:33:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:37:00,15,2019-10-16T19:37:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:37:00,15,2019-10-16T19:37:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:38:00,15,2019-10-16T19:38:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:40:00,15,2019-10-16T19:40:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:41:00,15,2019-10-16T19:41:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:41:00,15,2019-10-16T19:41:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:47:00,15,2019-10-16T19:47:00,[CAMBIO ASUNTO],,,0
2019-06-18T19:48:00,15,2019-10-16T19:48:00,[CAMBIO ASUNTO],,,0
2019-06-18T22:59:00,15,2019-10-16T22:59:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:00:00,15,2019-10-16T23:00:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:01:00,15,2019-10-16T23:01:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:02:00,15,2019-10-16T23:02:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:02:00,15,2019-10-16T23:02:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:02:00,15,2019-10-16T23:02:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:02:00,15,2019-10-16T23:02:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:02:00,15,2019-10-16T23:02:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:04:00,15,2019-10-16T23:04:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:08:00,15,2019-10-16T23:08:00,[CAMBIO ASUNTO],,,0
2019-06-18T23:08:00,15,2019-10-16T23:08:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:27:00,15,2019-10-16T00:27:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:27:00,15,2019-10-16T00:27:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:29:00,15,2019-10-16T00:29:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:29:00,15,2019-10-16T00:29:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:29:00,15,2019-10-16T00:29:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:29:00,15,2019-10-16T00:29:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:30:00,15,2019-10-16T00:30:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:31:00,15,2019-10-16T00:31:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:32:00,15,2019-10-16T00:32:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:33:00,15,2019-10-16T00:33:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:33:00,15,2019-10-16T00:33:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:35:00,15,2019-10-16T00:35:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:35:00,15,2019-10-16T00:35:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:35:00,15,2019-10-16T00:35:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:35:00,15,2019-10-16T00:35:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:37:00,15,2019-10-16T00:37:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:37:00,15,2019-10-16T00:37:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:37:00,15,2019-10-16T00:37:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:38:00,15,2019-10-16T00:38:00,[CAMBIO ASUNTO],,,0
2019-06-19T00:39:00,15,2019-10-16T00:39:00,[CAMBIO ASUNTO],,,0
2019-06-19T08:05:00,15,2019-10-16T08:05:00,[CAMBIO ASUNTO],,,0
2019-06-19T08:05:00,15,2019-10-16T08:05:00,[CAMBIO ASUNTO] Pasalo genial!! 🎂,,,0
